url,model,color,door_count,nr_seats,year,fuel_type,engine_capacity,engine_power,body_type,gearbox,transmission,mileage,new_used,has_registration,electric_power_peak,system_performance_of_hybrid_driveline_in_hp,number_engines,price,seller_type,equipment,model_trim
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6gf14w.html,C-HR,Szary,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,157274.0,Używany,Tak,72.0,122.0,1.0,107898,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6mStBa.html,Avensis,Srebrny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,84894.0,Używany,Tak,,,,48668,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6Iyw8Q.html,C-HR,Czarny,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,164090.0,Używany,Tak,72.0,122.0,1.0,108527,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6M7HS1.html,C-HR,Niebieski,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,87519.0,Używany,Tak,72.0,122.0,1.0,109651,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6ln3jy.html,Corolla,Czarny,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,174090.0,Używany,Tak,72.0,122.0,1.0,95434,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6v5ekY.html,Corolla,Niebieski,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,174527.0,Używany,Tak,72.0,122.0,1.0,98497,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID62nOnE.html,Corolla,Srebrny,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,131564.0,Używany,Tak,72.0,122.0,1.0,102622,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6ldvoV.html,Camry,Srebrny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,134036.0,Używany,Tak,,218.0,,148249,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6gO2be.html,Land Cruiser,Czarny,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),123637.0,Używany,Tak,,,,204280,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID67Q4fd.html,Land Cruiser,Szary,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),23419.0,Używany,Tak,,,,190389,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6Acwkj.html,Land Cruiser,Srebrny,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),118815.0,Używany,Tak,,,,190526,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6isxoO.html,Camry,Niebieski,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,151304.0,Używany,Tak,,218.0,,155210,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID62L7id.html,Corolla,Srebrny,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,86710.0,Używany,Tak,72.0,122.0,1.0,104602,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6wqEvk.html,Avensis,Czarny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,133844.0,Używany,Tak,,,,60849,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6ZPQ9e.html,Corolla,Niebieski,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,79457.0,Używany,Tak,72.0,122.0,1.0,99051,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6BUwVx.html,Corolla,Czarny,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,107428.0,Używany,Tak,72.0,122.0,1.0,96499,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6tt6X9.html,Avensis,Srebrny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,178156.0,Używany,Tak,,,,61846,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID61nYBw.html,Land Cruiser,Srebrny,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),166270.0,Używany,Tak,,,,196049,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6NKOVA.html,Land Cruiser,Szary,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),130871.0,Używany,Tak,,,,164347,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6IOMsJ.html,C-HR,Szary,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,147306.0,Używany,Tak,72.0,122.0,1.0,112626,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6y5trL.html,Land Cruiser,Biały,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),117716.0,Używany,Tak,,,,193747,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6jT4rn.html,Corolla,Biały,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,114803.0,Używany,Tak,72.0,122.0,1.0,104499,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6ufoI0.html,Corolla,Czarny,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,135345.0,Używany,Tak,72.0,122.0,1.0,104112,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6UInhZ.html,Land Cruiser,Biały,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),40977.0,Używany,Tak,,,,197045,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6OMTaU.html,Camry,Srebrny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,164611.0,Używany,Tak,,218.0,,127097,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6X52zs.html,Corolla,Szary,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,25623.0,Używany,Tak,72.0,122.0,1.0,95870,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6pnAD1.html,Land Cruiser,Biały,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),74031.0,Używany,Tak,,,,192285,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6wFuZ7.html,C-HR,Srebrny,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,44136.0,Używany,Tak,72.0,122.0,1.0,111601,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6kZFD0.html,Land Cruiser,Czarny,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),141802.0,Używany,Tak,,,,198655,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6JX6ly.html,Avensis,Niebieski,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,115057.0,Używany,Tak,,,,57531,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6FoQMX.html,Avensis,Szary,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,77960.0,Używany,Tak,,,,61641,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID687wgx.html,Avensis,Srebrny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,100557.0,Używany,Tak,,,,62400,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6LvJoI.html,Corolla,Niebieski,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,143079.0,Używany,Tak,72.0,122.0,1.0,99857,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID68VUyF.html,Corolla,Niebieski,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,97732.0,Używany,Tak,72.0,122.0,1.0,104448,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6Ytuzv.html,Corolla,Niebieski,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,99226.0,Używany,Tak,72.0,122.0,1.0,95777,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6f56zn.html,Corolla,Biały,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,30275.0,Używany,Tak,72.0,122.0,1.0,97382,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6plsTT.html,Land Cruiser,Czarny,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),38586.0,Używany,Tak,,,,193926,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID64z3BP.html,Camry,Szary,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,107513.0,Używany,Tak,,218.0,,146282,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6XNqJ4.html,Camry,Niebieski,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,33977.0,Używany,Tak,,218.0,,147915,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6TRINn.html,Camry,Biały,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,73368.0,Używany,Tak,,218.0,,149730,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6kdURH.html,C-HR,Czarny,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,106741.0,Używany,Tak,72.0,122.0,1.0,89053,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID61UbeV.html,Camry,Biały,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,57030.0,Używany,Tak,,218.0,,151760,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID64HhsG.html,C-HR,Niebieski,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,116002.0,Używany,Tak,72.0,122.0,1.0,107926,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6sWvmp.html,Corolla,Srebrny,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,43073.0,Używany,Tak,72.0,122.0,1.0,84865,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6MnNj4.html,C-HR,Czarny,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,54048.0,Używany,Tak,72.0,122.0,1.0,112289,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6JZ0UO.html,Avensis,Srebrny,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,20275.0,Używany,Tak,,,,60824,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6YbT3A.html,Avensis,Biały,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,36151.0,Używany,Tak,,,,59553,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6QOTme.html,Corolla,Niebieski,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,90982.0,Używany,Tak,72.0,122.0,1.0,84012,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6QOmbq.html,Camry,Czarny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,31716.0,Używany,Tak,,218.0,,148058,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID69uhba.html,C-HR,Szary,5.0,5.0,2021,Hybryda,17983.0,122.0,SUV,Automatyczna,Na przednie koła,67510.0,Używany,Tak,72.0,122.0,1.0,108868,Osoba prywatna,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6ykLz6.html,Land Cruiser,Biały,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),62441.0,Używany,Tak,,,,196919,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6ThoXF.html,Corolla,Niebieski,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,141895.0,Używany,Tak,72.0,122.0,1.0,99861,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6ypvMb.html,Camry,Niebieski,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,151982.0,Używany,Tak,,218.0,,143212,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6Zo9ID.html,Land Cruiser,Biały,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),103710.0,Używany,Tak,,,,194104,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6VyOGW.html,Camry,Czarny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,152389.0,Używany,Tak,,218.0,,143122,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6oe3OF.html,Camry,Niebieski,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,126629.0,Używany,Tak,,218.0,,143123,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6TNuqr.html,Avensis,Niebieski,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,98707.0,Używany,Tak,,,,61471,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID615z9V.html,Land Cruiser,Szary,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),26747.0,Używany,Tak,,,,201708,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID61y5Mm.html,Land Cruiser,Szary,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),129991.0,Używany,Tak,,,,199060,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6O4wNX.html,Camry,Czarny,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,131031.0,Używany,Tak,,218.0,,152639,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-ID6oRQ1e.html,C-HR,Czerwony,5.0,5.0,2024,Hybryda,17983.0,140.0,SUV,Automatyczna,Na przednie koła,129513.0,Używany,Tak,95.0,140.0,1.0,123021,Autoryzowany Dealer,"[""Kamera parkowania tył"", ""Klimatyzacja automatyczna: dwustrefowa"", ""Tempomat adaptacyjny ACC""]",C-HR_Style
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6pTDpe.html,Land Cruiser,Szary,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),69994.0,Używany,Tak,,,,197001,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6xtexP.html,Corolla,Czerwony,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,42220.0,Używany,Tak,72.0,122.0,1.0,92996,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID67yjSm.html,Land Cruiser,Srebrny,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),18350.0,Używany,Tak,,,,194251,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6UUR08.html,Corolla,Niebieski,5.0,5.0,2022,Hybryda,17983.0,122.0,Kombi,Automatyczna,Na przednie koła,134827.0,Używany,Tak,72.0,122.0,1.0,92258,Firma,"[""Apple CarPlay"", ""Android Auto"", ""Interfejs Bluetooth"", ""Klimatyzacja automatyczna"", ""Kierownica skórzana""]",Corolla_Comfort
https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6EdJft.html,Avensis,Czerwony,4.0,5.0,2016,Benzyna,17983.0,147.0,Sedan,Manualna,Na przednie koła,175009.0,Używany,Tak,,,,60922,Osoba prywatna,"[""Radio"", ""Klimatyzacja manualna"", ""Elektryczne szyby przednie"", ""ABS"", ""ESP""]",Avensis_Premium
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID611Qjz.html,Camry,Niebieski,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,128218.0,Używany,Tak,,218.0,,154382,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-land-cruiser-ID6SjkPq.html,Land Cruiser,Biały,5.0,5.0,2019,Diesel,27553.0,177.0,SUV,Automatyczna,4x4 (stały),46712.0,Używany,Tak,,,,202128,Firma,"[""Kamera panoramiczna 360"", ""Hak"", ""Blokada mechanizmu różnicowego"", ""Skórzana kierownica""]",Land Cruiser_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6Q5OXk.html,Camry,Brązowy,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,80276.0,Używany,Tak,,218.0,,147931,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
https://www.otomoto.pl/osobowe/oferta/toyota-camry-ID6ZbllD.html,Camry,Szary,4.0,5.0,2023,Hybryda,24873.0,218.0,Sedan,Automatyczna,Na przednie koła,124110.0,Używany,Tak,,218.0,,149190,Autoryzowany Dealer,"[""Skórzana tapicerka"", ""Podgrzewane fotele"", ""System nawigacji satelitarnej"", ""Czujnik deszczu""]",Camry_Executive
